,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
3843,brasileiro-a,2007,26,16-09,Grêmio,Internacional,1,0,MANDANTE,5.0,11.0,0.47,0.47,0.4,0.43
3844,brasileiro-a,2007,26,16-09,Atlético-MG,Cruzeiro,3,4,VISITANTE,15.0,2.0,0.67,0.27,0.73,0.33
3845,brasileiro-a,2007,26,16-09,Atlético-PR,Palmeiras,2,1,MANDANTE,16.0,7.0,0.47,0.4,0.57,0.37
3846,brasileiro-a,2007,26,16-09,Corinthians,Botafogo,0,1,VISITANTE,14.0,4.0,0.33,0.4,0.37,0.47
3847,brasileiro-a,2007,26,16-09,Sport Recife,Paraná,3,1,MANDANTE,9.0,17.0,0.47,0.4,0.3,0.5
3848,brasileiro-a,2007,26,15-09,Fluminense,América-RN,2,0,MANDANTE,8.0,20.0,0.07,0.73,0.03,0.53
3849,brasileiro-a,2007,26,15-09,Goias,Náutico,0,3,VISITANTE,13.0,18.0,0.47,0.2,0.47,0.33
3850,brasileiro-a,2007,26,15-09,São Paulo,Santos,2,1,MANDANTE,1.0,3.0,0.8,0.87,0.8,0.87
3851,brasileiro-a,2007,16,12-09,Flamengo,Cruzeiro,3,1,MANDANTE,6.0,7.0,0.67,0.47,0.63,0.53
3852,brasileiro-a,2007,25,09-09,América-RN,Sport Recife,1,1,EMPATE,20.0,12.0,0.33,0.0,0.47,0.0
3853,brasileiro-a,2007,25,09-09,Fluminense,Atlético-PR,2,0,MANDANTE,8.0,17.0,0.47,0.53,0.4,0.47
3854,brasileiro-a,2007,25,09-09,Náutico,Botafogo,4,1,MANDANTE,18.0,6.0,0.4,0.27,0.37,0.47
3855,brasileiro-a,2007,25,09-09,Palmeiras,Goias,2,0,MANDANTE,4.0,11.0,0.27,0.47,0.33,0.5
3856,brasileiro-a,2007,25,09-09,Paraná,Corinthians,1,0,MANDANTE,16.0,13.0,0.47,0.27,0.5,0.2
3857,brasileiro-a,2007,25,08-09,Cruzeiro,Grêmio,2,0,MANDANTE,2.0,7.0,0.67,0.67,0.47,0.73
3858,brasileiro-a,2007,25,08-09,Santos,Juventude,1,0,MANDANTE,3.0,19.0,0.67,0.8,0.4,0.7
3859,brasileiro-a,2007,25,08-09,Figueirense,Atlético-MG,2,1,MANDANTE,15.0,14.0,0.47,0.27,0.43,0.33
3860,brasileiro-a,2007,25,08-09,Internacional,Flamengo,3,0,MANDANTE,9.0,10.0,0.53,0.33,0.5,0.4
3861,brasileiro-a,2007,25,08-09,Vasco,São Paulo,0,2,VISITANTE,5.0,1.0,0.73,0.53,0.87,0.63
3862,brasileiro-a,2007,24,06-09,Botafogo,Palmeiras,1,1,EMPATE,5.0,7.0,0.6,0.4,0.57,0.43
3863,brasileiro-a,2007,24,06-09,Paraná,Náutico,2,4,VISITANTE,17.0,19.0,0.07,0.33,0.37,0.2
3864,brasileiro-a,2007,24,06-09,Sport Recife,Fluminense,0,2,VISITANTE,14.0,9.0,0.53,0.53,0.37,0.47
3865,brasileiro-a,2007,24,05-09,Atlético-MG,São Paulo,0,0,EMPATE,12.0,1.0,0.87,0.4,0.93,0.5
3866,brasileiro-a,2007,24,05-09,Corinthians,América-RN,1,0,MANDANTE,11.0,20.0,0.0,0.47,0.0,0.43
3867,brasileiro-a,2007,24,05-09,Flamengo,Figueirense,4,1,MANDANTE,8.0,16.0,0.33,0.53,0.37,0.5
3868,brasileiro-a,2007,24,05-09,Goias,Atlético-PR,2,3,VISITANTE,10.0,15.0,0.27,0.27,0.33,0.43
3869,brasileiro-a,2007,24,05-09,Grêmio,Vasco,3,1,MANDANTE,6.0,4.0,0.6,0.47,0.63,0.47
3870,brasileiro-a,2007,24,05-09,Juventude,Cruzeiro,1,0,MANDANTE,18.0,2.0,0.87,0.47,0.77,0.3
3871,brasileiro-a,2007,24,05-09,Santos,Internacional,2,1,MANDANTE,3.0,13.0,0.53,0.6,0.5,0.6
3872,brasileiro-a,2007,23,02-09,Fluminense,Vasco,1,1,EMPATE,13.0,3.0,0.73,0.53,0.7,0.43
3873,brasileiro-a,2007,23,02-09,Goias,Figueirense,2,1,MANDANTE,8.0,15.0,0.33,0.27,0.37,0.33
3874,brasileiro-a,2007,23,02-09,Náutico,Internacional,1,1,EMPATE,19.0,10.0,0.53,0.2,0.47,0.43
3875,brasileiro-a,2007,23,02-09,Atlético-PR,Atlético-MG,1,0,MANDANTE,17.0,12.0,0.4,0.27,0.5,0.23
3876,brasileiro-a,2007,23,02-09,Corinthians,Santos,2,0,MANDANTE,14.0,5.0,0.8,0.27,0.7,0.33
3877,brasileiro-a,2007,23,02-09,Cruzeiro,Palmeiras,5,0,MANDANTE,2.0,6.0,0.67,0.87,0.57,0.67
3878,brasileiro-a,2007,23,02-09,Grêmio,Botafogo,3,0,MANDANTE,7.0,4.0,0.4,0.47,0.47,0.47
3879,brasileiro-a,2007,23,01-09,América-RN,Juventude,0,3,VISITANTE,20.0,18.0,0.33,0.0,0.3,0.1
3880,brasileiro-a,2007,23,01-09,Flamengo,Sport Recife,1,1,EMPATE,11.0,9.0,0.47,0.47,0.47,0.47
3881,brasileiro-a,2007,23,01-09,São Paulo,Paraná,6,0,MANDANTE,1.0,16.0,0.33,0.87,0.3,0.93
3882,brasileiro-a,2007,22,30-08,Santos,Atlético-PR,3,1,MANDANTE,5.0,17.0,0.27,0.8,0.33,0.63
3883,brasileiro-a,2007,22,30-08,Vasco,Náutico,4,1,MANDANTE,3.0,18.0,0.4,0.6,0.43,0.6
3884,brasileiro-a,2007,22,29-08,Atlético-MG,Corinthians,5,2,MANDANTE,8.0,16.0,0.47,0.4,0.33,0.5
3885,brasileiro-a,2007,22,29-08,Botafogo,Flamengo,1,1,EMPATE,4.0,11.0,0.4,0.4,0.43,0.53
3886,brasileiro-a,2007,22,29-08,Figueirense,América-RN,3,1,MANDANTE,15.0,20.0,0.0,0.2,0.1,0.27
3887,brasileiro-a,2007,22,29-08,Internacional,Fluminense,1,4,VISITANTE,10.0,13.0,0.33,0.53,0.43,0.57
3888,brasileiro-a,2007,22,29-08,Juventude,Goias,2,0,MANDANTE,19.0,12.0,0.27,0.13,0.37,0.2
3889,brasileiro-a,2007,22,29-08,Palmeiras,São Paulo,0,1,VISITANTE,6.0,1.0,0.87,0.87,0.83,0.6
3890,brasileiro-a,2007,22,29-08,Paraná,Cruzeiro,2,2,EMPATE,14.0,2.0,1.0,0.33,0.73,0.37
3891,brasileiro-a,2007,22,29-08,Sport Recife,Grêmio,2,0,MANDANTE,9.0,7.0,0.47,0.47,0.5,0.47
3892,brasileiro-a,2007,21,26-08,América-RN,Santos,1,4,VISITANTE,20.0,6.0,0.8,0.0,0.63,0.1
3893,brasileiro-a,2007,21,26-08,Flamengo,Goias,3,1,MANDANTE,10.0,9.0,0.47,0.4,0.37,0.43
3894,brasileiro-a,2007,21,26-08,Sport Recife,Vasco,0,0,EMPATE,12.0,5.0,0.73,0.6,0.67,0.53
3895,brasileiro-a,2007,21,26-08,Atlético-MG,Botafogo,1,2,VISITANTE,11.0,3.0,0.4,0.4,0.43,0.5
3896,brasileiro-a,2007,21,26-08,Figueirense,Palmeiras,1,2,VISITANTE,16.0,4.0,0.67,0.4,0.53,0.37
3897,brasileiro-a,2007,21,26-08,Paraná,Juventude,3,1,MANDANTE,13.0,19.0,0.13,0.13,0.23,0.27
3898,brasileiro-a,2007,21,26-08,São Paulo,Náutico,5,0,MANDANTE,1.0,18.0,0.47,0.87,0.47,0.77
3899,brasileiro-a,2007,21,25-08,Corinthians,Cruzeiro,0,3,VISITANTE,15.0,2.0,0.8,0.53,0.73,0.37
3900,brasileiro-a,2007,21,25-08,Fluminense,Grêmio,1,1,EMPATE,14.0,7.0,0.4,0.33,0.5,0.4
3901,brasileiro-a,2007,21,25-08,Internacional,Atlético-PR,1,0,MANDANTE,8.0,17.0,0.33,0.33,0.33,0.57
3902,brasileiro-a,2007,8,23-08,Flamengo,Juventude,4,0,MANDANTE,10.0,18.0,0.47,0.4,0.39,0.5
3903,brasileiro-a,2007,20,19-08,Botafogo,Internacional,1,1,EMPATE,4.0,10.0,0.47,0.33,0.63,0.5
3904,brasileiro-a,2007,20,19-08,Cruzeiro,Fluminense,4,2,MANDANTE,2.0,14.0,0.4,0.8,0.43,0.63
3905,brasileiro-a,2007,20,19-08,Goias,São Paulo,0,0,EMPATE,8.0,1.0,1.0,0.4,0.77,0.43
3906,brasileiro-a,2007,20,19-08,Juventude,Corinthians,2,2,EMPATE,19.0,13.0,0.53,0.13,0.37,0.3
3907,brasileiro-a,2007,20,19-08,Náutico,Atlético-MG,0,1,VISITANTE,18.0,9.0,0.4,0.67,0.4,0.47
3908,brasileiro-a,2007,20,19-08,Palmeiras,Flamengo,2,1,MANDANTE,5.0,12.0,0.47,0.53,0.47,0.53
3909,brasileiro-a,2007,20,19-08,Vasco,América-RN,2,0,MANDANTE,3.0,20.0,0.0,0.73,0.2,0.57
3910,brasileiro-a,2007,20,18-08,Atlético-PR,Figueirense,1,1,EMPATE,17.0,15.0,0.4,0.33,0.33,0.3
3911,brasileiro-a,2007,20,18-08,Grêmio,Paraná,2,0,MANDANTE,6.0,16.0,0.13,0.27,0.27,0.5
3912,brasileiro-a,2007,20,18-08,Santos,Sport Recife,2,0,MANDANTE,7.0,11.0,0.6,0.6,0.53,0.63
3913,brasileiro-a,2007,11,16-08,Fluminense,Flamengo,0,1,VISITANTE,15.0,9.0,0.6,0.4,0.52,0.48
3914,brasileiro-a,2007,7,15-08,Botafogo,Corinthians,2,3,VISITANTE,2.0,1.0,0.6,0.73,0.6,0.73
3915,brasileiro-a,2007,19,12-08,América-RN,Cruzeiro,1,2,VISITANTE,20.0,3.0,0.67,0.0,0.53,0.2
3916,brasileiro-a,2007,19,12-08,Fluminense,Santos,3,0,MANDANTE,12.0,8.0,0.6,0.2,0.63,0.37
3917,brasileiro-a,2007,19,12-08,Paraná,Vasco,0,0,EMPATE,15.0,4.0,0.67,0.07,0.63,0.27
3918,brasileiro-a,2007,19,12-08,Atlético-MG,Palmeiras,1,2,VISITANTE,14.0,5.0,0.53,0.6,0.53,0.43
3919,brasileiro-a,2007,19,12-08,Corinthians,Grêmio,2,1,MANDANTE,13.0,7.0,0.47,0.4,0.6,0.27
3920,brasileiro-a,2007,19,12-08,Figueirense,Botafogo,1,1,EMPATE,16.0,2.0,0.47,0.4,0.5,0.4
3921,brasileiro-a,2007,19,12-08,Internacional,Goias,1,0,MANDANTE,9.0,6.0,0.6,0.47,0.47,0.53
3922,brasileiro-a,2007,19,11-08,Flamengo,Náutico,2,1,MANDANTE,11.0,18.0,0.67,0.47,0.5,0.4
3923,brasileiro-a,2007,19,11-08,São Paulo,Atlético-PR,2,0,MANDANTE,1.0,17.0,0.4,1.0,0.33,0.77
3924,brasileiro-a,2007,19,11-08,Sport Recife,Juventude,3,0,MANDANTE,10.0,19.0,0.13,0.4,0.3,0.53
3925,brasileiro-a,2007,18,09-08,Grêmio,América-RN,3,0,MANDANTE,6.0,20.0,0.2,0.47,0.2,0.53
3926,brasileiro-a,2007,18,09-08,Palmeiras,Internacional,1,1,EMPATE,8.0,10.0,0.4,0.47,0.53,0.6
3927,brasileiro-a,2007,18,09-08,Santos,Paraná,2,0,MANDANTE,7.0,13.0,0.27,0.6,0.3,0.57
3928,brasileiro-a,2007,18,09-08,Vasco,Corinthians,2,0,MANDANTE,3.0,16.0,0.4,0.67,0.27,0.53
3929,brasileiro-a,2007,18,08-08,Atlético-PR,Flamengo,2,0,MANDANTE,17.0,12.0,0.47,0.2,0.5,0.27
3930,brasileiro-a,2007,18,08-08,Botafogo,São Paulo,0,2,VISITANTE,2.0,1.0,1.0,0.53,0.7,0.6
3931,brasileiro-a,2007,18,08-08,Cruzeiro,Sport Recife,2,0,MANDANTE,4.0,11.0,0.47,0.47,0.63,0.53
3932,brasileiro-a,2007,18,08-08,Goias,Atlético-MG,3,2,MANDANTE,5.0,9.0,0.6,0.4,0.47,0.47
3933,brasileiro-a,2007,18,08-08,Juventude,Fluminense,0,0,EMPATE,19.0,15.0,0.33,0.27,0.33,0.27
3934,brasileiro-a,2007,18,08-08,Náutico,Figueirense,4,2,MANDANTE,18.0,14.0,0.4,0.67,0.43,0.4
3935,brasileiro-a,2007,17,05-08,Grêmio,São Paulo,0,2,VISITANTE,8.0,1.0,0.8,0.53,0.7,0.63
3936,brasileiro-a,2007,17,05-08,Paraná,Botafogo,0,0,EMPATE,13.0,2.0,0.67,0.4,0.57,0.37
3937,brasileiro-a,2007,17,05-08,Vasco,Figueirense,2,2,EMPATE,3.0,14.0,0.33,0.6,0.43,0.5
3938,brasileiro-a,2007,17,05-08,Cruzeiro,Internacional,3,2,MANDANTE,5.0,12.0,0.6,0.47,0.53,0.53
3939,brasileiro-a,2007,17,05-08,Fluminense,Palmeiras,0,1,VISITANTE,16.0,6.0,0.33,0.53,0.5,0.43
3940,brasileiro-a,2007,17,05-08,Juventude,Atlético-MG,1,2,VISITANTE,19.0,7.0,0.6,0.27,0.37,0.3
3941,brasileiro-a,2007,17,05-08,Santos,Flamengo,3,0,MANDANTE,9.0,11.0,0.47,0.47,0.6,0.47
3942,brasileiro-a,2007,17,04-08,América-RN,Náutico,1,5,VISITANTE,20.0,18.0,0.47,0.2,0.3,0.2
3943,brasileiro-a,2007,17,04-08,Corinthians,Goias,1,0,MANDANTE,15.0,4.0,0.47,0.2,0.57,0.27
3944,brasileiro-a,2007,17,04-08,Sport Recife,Atlético-PR,3,2,MANDANTE,10.0,17.0,0.4,0.47,0.37,0.53
3945,brasileiro-a,2007,16,02-08,Figueirense,Grêmio,1,0,MANDANTE,12.0,5.0,0.6,0.33,0.63,0.33
3946,brasileiro-a,2007,16,02-08,São Paulo,Juventude,3,1,MANDANTE,2.0,18.0,0.33,0.67,0.3,0.7
3947,brasileiro-a,2007,16,01-08,Atlético-MG,Santos,1,2,VISITANTE,10.0,14.0,0.47,0.6,0.47,0.47
3948,brasileiro-a,2007,16,01-08,Atlético-PR,Corinthians,2,2,EMPATE,17.0,16.0,0.2,0.33,0.27,0.37
3949,brasileiro-a,2007,16,01-08,Botafogo,América-RN,4,2,MANDANTE,1.0,20.0,0.2,0.47,0.23,0.57
3950,brasileiro-a,2007,16,01-08,Goias,Paraná,2,0,MANDANTE,4.0,11.0,0.4,0.27,0.4,0.57
3951,brasileiro-a,2007,16,01-08,Internacional,Vasco,0,2,VISITANTE,8.0,3.0,0.6,0.8,0.4,0.57
3952,brasileiro-a,2007,16,01-08,Náutico,Fluminense,0,0,EMPATE,19.0,13.0,0.47,0.47,0.43,0.27
3953,brasileiro-a,2007,16,01-08,Palmeiras,Sport Recife,1,2,VISITANTE,9.0,15.0,0.47,0.4,0.47,0.5
3954,brasileiro-a,2007,15,29-07,América-RN,São Paulo,0,1,VISITANTE,20.0,2.0,0.53,0.4,0.6,0.23
3955,brasileiro-a,2007,15,29-07,Cruzeiro,Botafogo,3,2,MANDANTE,5.0,1.0,0.67,0.47,0.6,0.53
3956,brasileiro-a,2007,15,29-07,Fluminense,Figueirense,1,1,EMPATE,11.0,13.0,0.27,0.47,0.4,0.5
3957,brasileiro-a,2007,15,29-07,Corinthians,Flamengo,2,2,EMPATE,14.0,12.0,0.47,0.2,0.5,0.33
3958,brasileiro-a,2007,15,29-07,Juventude,Palmeiras,1,1,EMPATE,18.0,8.0,0.53,0.47,0.5,0.37
3959,brasileiro-a,2007,15,29-07,Paraná,Atlético-MG,1,3,VISITANTE,10.0,9.0,0.4,0.4,0.47,0.43
3960,brasileiro-a,2007,15,29-07,Sport Recife,Internacional,1,5,VISITANTE,16.0,6.0,0.8,0.47,0.57,0.47
3961,brasileiro-a,2007,15,28-07,Grêmio,Atlético-PR,1,1,EMPATE,3.0,17.0,0.27,0.73,0.33,0.6
3962,brasileiro-a,2007,15,28-07,Santos,Náutico,1,2,VISITANTE,15.0,19.0,0.27,0.67,0.2,0.47
3963,brasileiro-a,2007,15,28-07,Vasco,Goias,4,1,MANDANTE,4.0,7.0,0.47,0.4,0.67,0.4
3964,brasileiro-a,2007,14,26-07,Atlético-MG,Fluminense,3,0,MANDANTE,12.0,10.0,0.53,0.27,0.53,0.4
3965,brasileiro-a,2007,14,26-07,São Paulo,Sport Recife,3,1,MANDANTE,2.0,13.0,0.67,0.53,0.5,0.6
3966,brasileiro-a,2007,14,26-07,Botafogo,Juventude,3,1,MANDANTE,1.0,18.0,0.47,0.53,0.47,0.6
3967,brasileiro-a,2007,14,25-07,Atlético-PR,Cruzeiro,2,2,EMPATE,17.0,8.0,0.4,0.27,0.6,0.33
3968,brasileiro-a,2007,14,25-07,Figueirense,Corinthians,2,2,EMPATE,15.0,16.0,0.13,0.4,0.33,0.47
3969,brasileiro-a,2007,14,25-07,Flamengo,América-RN,3,1,MANDANTE,11.0,19.0,0.4,0.33,0.23,0.43
3970,brasileiro-a,2007,14,25-07,Goias,Santos,1,0,MANDANTE,4.0,14.0,0.67,0.33,0.5,0.57
3971,brasileiro-a,2007,14,25-07,Internacional,Paraná,1,0,MANDANTE,9.0,5.0,0.47,0.6,0.43,0.57
3972,brasileiro-a,2007,14,25-07,Náutico,Grêmio,0,2,VISITANTE,20.0,3.0,0.73,0.33,0.5,0.2
3973,brasileiro-a,2007,14,25-07,Palmeiras,Vasco,3,2,MANDANTE,6.0,7.0,0.6,0.53,0.43,0.4
3974,brasileiro-a,2007,13,22-07,Paraná,Palmeiras,1,0,MANDANTE,3.0,9.0,0.73,0.33,0.43,0.43
3975,brasileiro-a,2007,13,22-07,Santos,Figueirense,3,1,MANDANTE,11.0,13.0,0.47,0.53,0.57,0.5
3976,brasileiro-a,2007,13,22-07,Sport Recife,Botafogo,3,3,EMPATE,10.0,1.0,0.67,0.8,0.6,0.47
3977,brasileiro-a,2007,13,22-07,Corinthians,Náutico,0,3,VISITANTE,15.0,20.0,0.13,0.13,0.13,0.37
3978,brasileiro-a,2007,13,22-07,Cruzeiro,São Paulo,1,2,VISITANTE,8.0,2.0,0.4,0.6,0.53,0.6
3979,brasileiro-a,2007,13,22-07,Fluminense,Goias,3,0,MANDANTE,7.0,6.0,0.53,0.33,0.67,0.53
3980,brasileiro-a,2007,13,22-07,Grêmio,Flamengo,1,0,MANDANTE,4.0,14.0,0.53,0.6,0.47,0.5
3981,brasileiro-a,2007,13,21-07,América-RN,Atlético-PR,2,1,MANDANTE,19.0,16.0,0.33,0.2,0.33,0.13
3982,brasileiro-a,2007,13,21-07,Juventude,Internacional,2,0,MANDANTE,18.0,12.0,0.67,0.27,0.57,0.37
3983,brasileiro-a,2007,13,21-07,Vasco,Atlético-MG,4,0,MANDANTE,5.0,17.0,0.33,0.4,0.43,0.37
3984,brasileiro-a,2007,12,19-07,Flamengo,Paraná,1,2,VISITANTE,13.0,5.0,0.33,0.73,0.43,0.57
3985,brasileiro-a,2007,12,19-07,Goias,Grêmio,0,0,EMPATE,2.0,7.0,0.73,0.67,0.57,0.63
3986,brasileiro-a,2007,12,19-07,Palmeiras,Santos,2,2,EMPATE,6.0,17.0,0.47,0.67,0.47,0.5
3987,brasileiro-a,2007,12,18-07,Atlético-MG,América-RN,4,1,MANDANTE,16.0,19.0,0.2,0.13,0.23,0.33
3988,brasileiro-a,2007,12,18-07,Atlético-PR,Juventude,4,0,MANDANTE,15.0,18.0,0.33,0.33,0.37,0.33
3989,brasileiro-a,2007,12,18-07,Figueirense,Sport Recife,0,1,VISITANTE,11.0,8.0,0.6,0.53,0.37,0.57
3990,brasileiro-a,2007,12,18-07,Internacional,Corinthians,3,0,MANDANTE,10.0,14.0,0.33,0.47,0.47,0.47
3991,brasileiro-a,2007,12,18-07,Náutico,Cruzeiro,1,4,VISITANTE,20.0,3.0,0.6,0.13,0.5,0.23
3992,brasileiro-a,2007,12,18-07,São Paulo,Fluminense,0,1,VISITANTE,4.0,12.0,0.33,0.6,0.43,0.53
3993,brasileiro-a,2007,11,14-07,América-RN,Internacional,1,2,VISITANTE,19.0,14.0,0.33,0.27,0.41,0.26
3994,brasileiro-a,2007,11,14-07,Corinthians,São Paulo,1,1,EMPATE,8.0,3.0,0.73,0.33,0.56,0.48
3995,brasileiro-a,2007,11,14-07,Cruzeiro,Goias,2,1,MANDANTE,10.0,2.0,0.87,0.6,0.7,0.44
3996,brasileiro-a,2007,11,14-07,Grêmio,Palmeiras,1,1,EMPATE,7.0,4.0,0.6,0.67,0.52,0.59
3997,brasileiro-a,2007,11,14-07,Santos,Botafogo,3,0,MANDANTE,13.0,1.0,0.67,0.47,0.67,0.41
3998,brasileiro-a,2007,11,14-07,Sport Recife,Atlético-MG,2,0,MANDANTE,12.0,17.0,0.33,0.47,0.37,0.3
3999,brasileiro-a,2007,11,12-07,Juventude,Náutico,1,1,EMPATE,18.0,20.0,0.07,0.27,0.22,0.37
4000,brasileiro-a,2007,11,12-07,Paraná,Figueirense,1,2,VISITANTE,11.0,6.0,0.33,0.4,0.52,0.48
4001,brasileiro-a,2007,11,12-07,Vasco,Atlético-PR,1,0,MANDANTE,5.0,16.0,0.4,0.2,0.37,0.41
4002,brasileiro-a,2007,10,07-07,São Paulo,Flamengo,0,0,EMPATE,3.0,11.0,0.53,0.67,0.54,0.58
4003,brasileiro-a,2007,10,07-07,Botafogo,Atlético-PR,2,0,MANDANTE,1.0,14.0,0.4,0.53,0.42,0.62
4004,brasileiro-a,2007,10,07-07,Goias,Sport Recife,3,2,MANDANTE,2.0,15.0,0.47,0.87,0.33,0.67
4005,brasileiro-a,2007,10,07-07,Internacional,Figueirense,2,1,MANDANTE,16.0,9.0,0.53,0.33,0.58,0.33
4006,brasileiro-a,2007,10,07-07,Juventude,Vasco,2,0,MANDANTE,18.0,8.0,0.4,0.27,0.46,0.29
4007,brasileiro-a,2007,10,07-07,Náutico,Palmeiras,0,1,VISITANTE,20.0,4.0,0.47,0.13,0.46,0.25
4008,brasileiro-a,2007,10,07-07,Atlético-MG,Grêmio,0,1,VISITANTE,13.0,5.0,0.47,0.53,0.54,0.42
4009,brasileiro-a,2007,10,07-07,Corinthians,Fluminense,1,1,EMPATE,7.0,10.0,0.53,0.47,0.5,0.5
4010,brasileiro-a,2007,10,07-07,Santos,Cruzeiro,4,1,MANDANTE,17.0,12.0,0.6,0.27,0.5,0.33
4011,brasileiro-a,2007,10,06-07,Paraná,América-RN,0,1,VISITANTE,6.0,19.0,0.07,0.47,0.17,0.54
4012,brasileiro-a,2007,9,04-07,Atlético-MG,Flamengo,1,1,EMPATE,13.0,14.0,0.53,0.53,0.57,0.43
4013,brasileiro-a,2007,9,04-07,Sport Recife,Corinthians,2,1,MANDANTE,15.0,5.0,0.53,0.33,0.57,0.24
4014,brasileiro-a,2007,9,04-07,Vasco,Santos,4,0,MANDANTE,6.0,17.0,0.33,0.27,0.38,0.38
4015,brasileiro-a,2007,9,03-07,Atlético-PR,Náutico,1,1,EMPATE,12.0,19.0,0.07,0.4,0.24,0.43
4016,brasileiro-a,2007,9,03-07,Figueirense,Cruzeiro,2,1,MANDANTE,7.0,9.0,0.8,0.53,0.57,0.52
4017,brasileiro-a,2007,9,03-07,Fluminense,Paraná,0,0,EMPATE,11.0,4.0,0.4,0.53,0.57,0.52
4018,brasileiro-a,2007,9,03-07,Goias,Botafogo,1,1,EMPATE,3.0,1.0,0.67,0.8,0.67,0.71
4019,brasileiro-a,2007,9,03-07,Grêmio,Juventude,3,1,MANDANTE,10.0,18.0,0.47,0.27,0.33,0.48
4020,brasileiro-a,2007,9,03-07,Palmeiras,América-RN,2,0,MANDANTE,8.0,20.0,0.07,0.27,0.19,0.38
4021,brasileiro-a,2007,9,03-07,São Paulo,Internacional,1,0,MANDANTE,2.0,16.0,0.53,0.67,0.38,0.52
4022,brasileiro-a,2007,8,30-06,Corinthians,Palmeiras,0,1,VISITANTE,4.0,13.0,0.13,0.6,0.28,0.67
4023,brasileiro-a,2007,8,30-06,Fluminense,Botafogo,1,2,VISITANTE,7.0,1.0,0.53,0.73,0.61,0.61
4024,brasileiro-a,2007,8,30-06,Internacional,Atlético-MG,1,1,EMPATE,16.0,9.0,0.53,0.47,0.44,0.39
4025,brasileiro-a,2007,8,30-06,Paraná,Atlético-PR,2,2,EMPATE,3.0,8.0,0.33,0.53,0.44,0.61
4026,brasileiro-a,2007,8,30-06,América-RN,Goias,0,3,VISITANTE,20.0,2.0,0.8,0.07,0.67,0.22
4027,brasileiro-a,2007,8,30-06,Cruzeiro,Vasco,3,1,MANDANTE,6.0,11.0,0.33,0.6,0.44,0.5
4028,brasileiro-a,2007,8,30-06,Santos,Grêmio,0,0,EMPATE,17.0,14.0,0.4,0.47,0.5,0.39
4029,brasileiro-a,2007,8,28-06,Figueirense,São Paulo,0,0,EMPATE,12.0,5.0,0.67,0.67,0.56,0.56
4030,brasileiro-a,2007,8,28-06,Sport Recife,Náutico,4,1,MANDANTE,15.0,19.0,0.13,0.13,0.28,0.11
4031,brasileiro-a,2007,7,24-06,Internacional,Grêmio,0,2,VISITANTE,16.0,12.0,0.4,0.47,0.4,0.47
4032,brasileiro-a,2007,7,24-06,Náutico,Goias,0,2,VISITANTE,19.0,5.0,0.6,0.33,0.6,0.33
4033,brasileiro-a,2007,7,24-06,América-RN,Fluminense,0,1,VISITANTE,20.0,6.0,0.53,0.27,0.53,0.27
4034,brasileiro-a,2007,7,24-06,Cruzeiro,Atlético-MG,4,2,MANDANTE,10.0,9.0,0.53,0.4,0.53,0.4
4035,brasileiro-a,2007,7,24-06,Palmeiras,Atlético-PR,0,2,VISITANTE,14.0,8.0,0.33,0.33,0.33,0.33
4036,brasileiro-a,2007,7,24-06,Santos,São Paulo,0,2,VISITANTE,17.0,4.0,0.47,0.47,0.47,0.47
4037,brasileiro-a,2007,7,23-06,Juventude,Figueirense,1,1,EMPATE,15.0,11.0,0.6,0.4,0.6,0.4
4038,brasileiro-a,2007,7,23-06,Paraná,Sport Recife,1,0,MANDANTE,3.0,18.0,0.13,0.53,0.13,0.53
4039,brasileiro-a,2007,6,17-06,Botafogo,Náutico,3,1,MANDANTE,1.0,19.0,0.42,0.67,0.42,0.67
4040,brasileiro-a,2007,6,17-06,Juventude,Santos,0,2,VISITANTE,15.0,14.0,0.33,0.5,0.33,0.5
4041,brasileiro-a,2007,6,17-06,Sport Recife,América-RN,2,2,EMPATE,18.0,20.0,0.25,0.08,0.25,0.08
4042,brasileiro-a,2007,6,17-06,Atlético-MG,Figueirense,4,1,MANDANTE,5.0,8.0,0.75,0.42,0.75,0.42
4043,brasileiro-a,2007,6,17-06,Atlético-PR,Fluminense,1,1,EMPATE,10.0,9.0,0.58,0.33,0.58,0.33
4044,brasileiro-a,2007,6,17-06,Goias,Palmeiras,3,1,MANDANTE,7.0,11.0,0.42,0.5,0.42,0.5
4045,brasileiro-a,2007,6,17-06,São Paulo,Vasco,2,0,MANDANTE,6.0,3.0,0.67,0.33,0.67,0.33
4046,brasileiro-a,2007,6,16-06,Corinthians,Paraná,0,0,EMPATE,2.0,4.0,0.58,0.67,0.58,0.67
4047,brasileiro-a,2007,6,16-06,Flamengo,Internacional,2,2,EMPATE,17.0,13.0,0.5,0.42,0.5,0.42
4048,brasileiro-a,2007,6,16-06,Grêmio,Cruzeiro,0,2,VISITANTE,16.0,12.0,0.25,0.5,0.25,0.5
4049,brasileiro-a,2007,12,14-06,Botafogo,Vasco,4,0,MANDANTE,1.0,9.0,0.4,0.47,0.47,0.6
4050,brasileiro-a,2007,5,10-06,Cruzeiro,Juventude,2,3,VISITANTE,17.0,11.0,0.33,0.33,0.33,0.33
